harmonic_n,frequency_Hz,dm_source_rms_A,cm_source_total_rms_A,dm_transfer_abs,cm_transfer_abs,dm_at_LDM1_rms_A,cm_at_LDM1_rms_A,dm_at_LDM1_dBuA,cm_at_LDM1_dBuA,ce03_limit_dBuA,dm_margin_dB,cm_margin_dB
3.430000000000000000e+02,4.287500000000000000e+07,8.504346229930596565e-05,1.700869245986119381e-06,2.818382499667729729e-10,4.147226834240005152e-04,2.396850058555162713e-14,7.053890578487198771e-10,-1.524071826716748319e+02,-6.303142562976918839e+01,2.000000000000000000e+01,1.724071826716748319e+02,8.303142562976918839e+01
3.440000000000000000e+02,4.300000000000000000e+07,3.102625978002219592e-18,6.205251956004439136e-20,3.086997094336713929e-10,4.213505564920096147e-04,9.577797378906457073e-28,2.614586364835601709e-23,-4.203746870964500317e+02,-3.316519401602432140e+02,2.000000000000000000e+01,4.403746870964500317e+02,3.516519401602432140e+02
3.450000000000000000e+02,4.312500000000000000e+07,9.079953340737135538e-05,1.815990668147427235e-06,3.365934533629648049e-10,4.280004705489547762e-04,3.056252851333301811e-14,7.772448604796095912e-10,-1.502962143671353203e+02,-6.218884282082503034e+01,2.000000000000000000e+01,1.702962143671353203e+02,8.218884282082503034e+01
3.460000000000000000e+02,4.325000000000000000e+07,4.309588474239158576e-18,8.619176948478316093e-20,3.655394117008883967e-10,4.346723991126407653e-04,1.575324435546311218e-27,3.746518322571439898e-23,-4.160525998081875514e+02,-3.285274427823520682e+02,2.000000000000000000e+01,4.360525998081875514e+02,3.485274427823520682e+02
3.470000000000000000e+02,4.337500000000000000e+07,9.627923478982047042e-05,1.925584695796409493e-06,3.955577218551427793e-10,4.413663162042914855e-04,3.808399477541779467e-14,8.498882237230224566e-10,-1.483851500618822570e+02,-6.141276376835818240e+01,2.000000000000000000e+01,1.683851500618822570e+02,8.141276376835818951e+01
3.480000000000000000e+02,4.350000000000000000e+07,5.621928093542322177e-18,1.124385618708464503e-19,4.266687296400907319e-10,4.480821963356159884e-04,2.398700917799639611e-27,5.038171775590692309e-23,-4.124004779739203741e+02,-3.259545405878125166e+02,2.000000000000000000e+01,4.324004779739203741e+02,3.459545405878125166e+02
3.490000000000000000e+02,4.362500000000000000e+07,1.014809641076103668e-04,2.029619282152207878e-06,4.588929902261970738e-10,4.548200144963713198e-04,4.656890307037869830e-14,9.231114713305819124e-10,-1.466380798349001111e+02,-6.069491704208935090e+01,2.000000000000000000e+01,1.666380798349001111e+02,8.069491704208934379e+01
3.500000000000000000e+02,4.375000000000000000e+07,7.030584358167456927e-18,1.406116871633491520e-19,4.922512690920918356e-10,4.615797461424010588e-04,3.460814072766940546e-27,6.490350686551341339e-23,-4.092164346384475948e+02,-3.237546367354271979e+02,2.000000000000000000e+01,4.292164346384475948e+02,3.437546367354271979e+02
3.510000000000000000e+02,4.387500000000000000e+07,1.064035232505757390e-04,2.128070465011514476e-06,5.267645429781226665e-10,4.683613671841135558e-04,5.604960329635157873e-14,9.967059924569252404e-10,-1.450285491374961850e+02,-6.002865861278553439e+01,2.000000000000000000e+01,1.650285491374961850e+02,8.002865861278553439e+01
3.520000000000000000e+02,4.400000000000000000e+07,8.526467859416864146e-18,1.705293571883372685e-19,5.624540008407132768e-10,4.751648539753757991e-04,4.795745960568767636e-27,8.102955710691098281e-23,-4.063828766067317133e+02,-3.218271306972496291e+02,2.000000000000000000e+01,4.263828766067317133e+02,3.418271306972496291e+02
3.530000000000000000e+02,4.412500000000000000e+07,1.110461111742844394e-04,2.220922223485688720e-06,5.993410448071029520e-10,4.819901833028115263e-04,6.655449229296134760e-14,1.070462709599154808e-09,-1.435364525041019022e+02,-5.940856914184008986e+01,2.000000000000000000e+01,1.635364525041019022e+02,7.940856914184008986e+01
3.540000000000000000e+02,4.425000000000000000e+07,2.775948372020799454e-18,5.551896744041599967e-20,6.374472911300908758e-10,4.888373323754691569e-04,1.769520770061644257e-27,2.713974393981348395e-23,-4.150428867077717996e+02,-3.313278850834524292e+02,2.000000000000000000e+01,4.350428867077717996e+02,3.513278850834524292e+02
3.550000000000000000e+02,4.437500000000000000e+07,1.154083164753344948e-04,2.308166329506689947e-06,6.767945711425985239e-10,4.957062788148434464e-04,7.810772205521329722e-14,1.144172542085477144e-09,-1.421461205567216268e+02,-5.883016957335505026e+01,2.000000000000000000e+01,1.621461205567216268e+02,7.883016957335505026e+01
3.560000000000000000e+02,4.450000000000000000e+07,1.612873593343710095e-18,3.225747186687420792e-20,7.174049322118945692e-10,5.025970006452380127e-04,1.157083470899099088e-27,1.621250860868912388e-23,-4.187327062065606356e+02,-3.358029956060306063e+02,2.000000000000000000e+01,4.387327062065606356e+02,3.558029956060306063e+02
3.570000000000000000e+02,4.462500000000000000e+07,1.194901097134592880e-04,2.389802194269185896e-06,7.593006386933720745e-10,5.095094762844486246e-04,9.072891662297074104e-14,1.217626864425518986e-09,-1.408450854984193086e+02,-5.828971557311497520e+01,2.000000000000000000e+01,1.608450854984193086e+02,7.828971557311497520e+01
3.580000000000000000e+02,4.475000000000000000e+07,3.579415923444509357e-19,7.158831846889017149e-21,8.025041728838062168e-10,5.164436845347519095e-04,2.872496215050961591e-28,3.697133495972087219e-24,-4.308348106977617817e+02,-3.486426973530641362e+02,2.000000000000000000e+01,4.508348106977617817e+02,3.686426973530641362e+02
3.590000000000000000e+02,4.487500000000000000e+07,1.232918354890998427e-04,2.465836709781996311e-06,8.470382359739801480e-10,5.233996045741764417e-04,1.044328988426812988e-13,1.290617958844385099e-09,-1.396232533341262467e+02,-5.778404592028601883e+01,2.000000000000000000e+01,1.596232533341262467e+02,7.778404592028601883e+01
3.600000000000000000e+02,4.500000000000000000e+07,9.797868122071825391e-19,1.959573624414365391e-20,8.929257490007664679e-10,5.303772159480660232e-04,8.748768731511718196e-28,1.039313203362152317e-23,-4.211610612726659610e+02,-3.396650711086402339e+02,2.000000000000000000e+01,4.411610612726659610e+02,3.596650711086402339e+02
3.610000000000000000e+02,4.512500000000000000e+07,1.268142042853602979e-04,2.536284085707206382e-06,9.401898537984588582e-10,5.373764985608938489e-04,1.192294281866208015e-13,1.362939461333056486e-09,-1.384723307775378203e+02,-5.731046868217510593e+01,2.000000000000000000e+01,1.584723307775378203e+02,7.731046868217509882e+01
3.620000000000000000e+02,4.525000000000000000e+07,2.391280327816955340e-18,4.782560655633911042e-20,9.888539139494859154e-10,5.443974326683370972e-04,2.364626911512206151e-27,2.603613742507700092e-23,-4.125247474414691169e+02,-3.316884688962402947e+02,2.000000000000000000e+01,4.325247474414691169e+02,3.516884688962402947e+02
3.630000000000000000e+02,4.537500000000000000e+07,1.300582840835341021e-04,2.601165681670682058e-06,1.038941515734368631e-09,5.514399988695847321e-04,1.351229507995580311e-13,1.434386800560083434e-09,-1.373854175852044932e+02,-5.686667439739342456e+01,2.000000000000000000e+01,1.573854175852044932e+02,7.686667439739342456e+01
3.640000000000000000e+02,4.550000000000000000e+07,3.867556436292081504e-18,7.735112872584161852e-20,1.090476469081008682e-09,5.585041780998894687e-04,4.217479286619317926e-27,4.320092857412492312e-23,-4.074989408338354906e+02,-3.272901383644960447e+02,2.000000000000000000e+01,4.274989408338354906e+02,3.472901383644960447e+02
3.650000000000000000e+02,4.562500000000000000e+07,1.330254917616141444e-04,2.660509835232283092e-06,1.143482808513206926e-09,5.655899516233264942e-04,1.521123629234210235e-13,1.504757629002411363e-09,-1.363567097450771257e+02,-5.645066892317692009e+01,2.000000000000000000e+01,1.563567097450771257e+02,7.645066892317692009e+01
3.660000000000000000e+02,4.575000000000000000e+07,5.399700083807211165e-18,1.079940016761442238e-19,1.197984794098441986e-09,5.726973010257729348e-04,6.468758593093121398e-27,6.184787328690059304e-23,-4.037835811189240758e+02,-3.241735045902665888e+02,2.000000000000000000e+01,4.237835811189240758e+02,3.441735045902665888e+02
3.670000000000000000e+02,4.587500000000000000e+07,1.357175842854319828e-04,2.714351685708639385e-06,1.254006912394937457e-09,5.798262082080885482e-04,1.701907888274742347e-13,1.573852245667673587e-09,-1.353812789754696269e+02,-5.606072083856351185e+01,2.000000000000000000e+01,1.553812789754696269e+02,7.606072083856351185e+01
3.680000000000000000e+02,4.600000000000000000e+07,6.978881797492341529e-18,1.395776359498468026e-19,1.311573877397918681e-09,5.869766553794915744e-04,9.153319059038785987e-27,8.192881391561736114e-23,-4.007684279817220272e+02,-3.217312666476261711e+02,2.000000000000000000e+01,4.207684279817220272e+02,3.417312666476261711e+02
3.690000000000000000e+02,4.612500000000000000e+07,1.381366497022798435e-04,2.762732994045596497e-06,1.370710631485151949e-09,5.941486250511215017e-04,1.893453743446552311e-13,1.641474009795559411e-09,-1.344549060021627724e+02,-5.569531978524452143e+01,2.000000000000000000e+01,1.544549060021627724e+02,7.569531978524452143e+01
3.700000000000000000e+02,4.625000000000000000e+07,8.596375213877812729e-18,1.719275042775562825e-19,1.431442346361668922e-09,6.013421000297796424e-04,1.230521550635854908e-26,1.033872464751446218e-22,-3.981982155182926135e+02,-3.197106606227291650e+02,2.000000000000000000e+01,4.181982155182926135e+02,3.397106606227291650e+02
3.710000000000000000e+02,4.637500000000000000e+07,1.402850979470592389e-04,2.805701958941184675e-06,1.493794424003773069e-09,6.085570634118496859e-04,2.095570970841402364e-13,1.707429744942121312e-09,-1.335739525260194682e+02,-5.535314314105949052e+01,2.000000000000000000e+01,1.535739525260194682e+02,7.535314314105949052e+01
3.720000000000000000e+02,4.650000000000000000e+07,1.024357400540313360e-17,2.048714801080626980e-19,1.557792497602223460e-09,6.157934985773787142e-04,1.595736273425016073e-26,1.261585254944697821e-22,-3.959407776539450765e+02,-3.179816679112364568e+02,2.000000000000000000e+01,4.159407776539450765e+02,3.379816679112364568e+02
3.730000000000000000e+02,4.662500000000000000e+07,1.421656514711836991e-04,2.843313029423674118e-06,1.623462432504633789e-09,6.230513891843172686e-04,2.308005943560138783e-13,1.771530132868289660e-09,-1.327352615424574083e+02,-5.503302912258984492e+01,2.000000000000000000e+01,1.527352615424574083e+02,7.503302912258985202e+01
3.740000000000000000e+02,4.675000000000000000e+07,4.345937378495365801e-18,8.691874756990732758e-20,1.690830327157126918e-09,6.303307191629219401e-04,7.348242719485705159e-27,5.478755666448015631e-23,-4.026763301393432357e+02,-3.252263613433024148e+02,2.000000000000000000e+01,4.226763301393432357e+02,3.452263613433024148e+02
3.750000000000000000e+02,4.687500000000000000e+07,1.437813357046210548e-04,2.875626714092420791e-06,1.759922514045162665e-09,6.376314727103000969e-04,2.530440098060481816e-13,1.833590096671831262e-09,-1.319360787817231824e+02,-5.473395490712920264e+01,2.000000000000000000e+01,1.519360787817231824e+02,7.473395490712920264e+01
3.760000000000000000e+02,4.700000000000000000e+07,2.833351144357886312e-18,5.666702288715774021e-20,1.830765560633582452e-09,6.449536342851014143e-04,5.187201696272168077e-27,3.654760235518940539e-23,-4.057013372962494486e+02,-3.287428221788096607e+02,2.000000000000000000e+01,4.257013372962494486e+02,3.487428221788096607e+02
3.770000000000000000e+02,4.712500000000000000e+07,1.451354693616126851e-04,2.902709387232253923e-06,1.903386270305831947e-09,6.522971886023426523e-04,2.762488597172863249e-13,1.893429172621228210e-09,-1.311739901191330375e+02,-5.445501871728061616e+01,2.000000000000000000e+01,1.511739901191330375e+02,7.445501871728060905e+01
3.780000000000000000e+02,4.725000000000000000e+07,1.286464274529134860e-18,2.572928549058270129e-20,1.977811683302437383e-09,6.596621206283750059e-04,2.544384072314917040e-27,1.697263502897066543e-23,-4.118883466348655134e+02,-3.354050145505778460e+02,2.000000000000000000e+01,4.318883466348655134e+02,3.554050145505778460e+02
3.790000000000000000e+02,4.737500000000000000e+07,1.462316546007385264e-04,2.924633092014770663e-06,2.054069077658635660e-09,6.670484155759754882e-04,3.003699198902351681e-13,1.950871870169518840e-09,-1.304468712256199012e+02,-5.419542506731900033e+01,2.000000000000000000e+01,1.504468712256199012e+02,7.419542506731900744e+01
3.800000000000000000e+02,4.750000000000000000e+07,2.863286352216965799e-19,5.726572704433931356e-21,2.132185970141204170e-09,6.744560588995621294e-04,6.105058988693800797e-28,3.862321657234316331e-24,-4.242862027086147236e+02,-3.482630312131788060e+02,2.000000000000000000e+01,4.442862027086147236e+02,3.682630312131788060e+02
3.810000000000000000e+02,4.762500000000000000e+07,1.470737670501135093e-04,2.941475341002270405e-06,2.212190117184461766e-09,6.818850362905297391e-04,3.253551339653508250e-13,2.005748019647031585e-09,-1.297528467178844664e+02,-5.395447255842150724e+01,2.000000000000000000e+01,1.497528467178844664e+02,7.395447255842151435e+01
3.820000000000000000e+02,4.775000000000000000e+07,1.876797691256177160e-18,3.753595382512354778e-20,2.294109515825514321e-09,6.893353336727080748e-04,4.305579442790151371e-27,2.587485925476490273e-23,-4.073193678627329746e+02,-3.317424400771122350e+02,2.000000000000000000e+01,4.273193678627329746e+02,3.517424400771122350e+02
3.830000000000000000e+02,4.787500000000000000e+07,1.476659457086055866e-04,2.953318914172111546e-06,2.377972404638628024e-09,6.968069371979257205e-04,3.511455439999299418e-13,2.057893107152972765e-09,-1.290902567672816872e+02,-5.373154374967646874e+01,2.000000000000000000e+01,1.490902567672816872e+02,7.373154374967646163e+01
3.840000000000000000e+02,4.800000000000000000e+07,3.476891932708047436e-18,6.953783865416095353e-20,2.463807264668777145e-09,7.042998332416857462e-04,8.566391602274351692e-27,4.897548816811281129e-23,-4.013440415247299029e+02,-3.262004245287528761e+02,2.000000000000000000e+01,4.213440415247299029e+02,3.462004245287528761e+02
3.850000000000000000e+02,4.812500000000000000e+07,1.480125827340522204e-04,2.960251654681044155e-06,2.551642820364440723e-09,7.118140083989477280e-04,3.776752440569421109e-13,2.107148596188131786e-09,-1.284576296294660835e+02,-5.352609673701695669e+01,2.000000000000000000e+01,1.484576296294660835e+02,7.352609673701695669e+01
3.860000000000000000e+02,4.825000000000000000e+07,5.078752901468873340e-18,1.015750580293774423e-19,2.641508040509497625e-09,7.193494494800137425e-04,1.341556662499096807e-26,7.306796207433311216e-23,-3.974478195915441461e+02,-3.227254601063361292e+02,2.000000000000000000e+01,4.174478195915441461e+02,3.427254601063361292e+02
3.870000000000000000e+02,4.837500000000000000e+07,1.481183131295242972e-04,2.962366262590485742e-06,2.733432139154331652e-09,7.269061435065082540e-04,4.048713575055667140e-13,2.153362235593438216e-09,-1.278536589233759315e+02,-5.333765815237539698e+01,2.000000000000000000e+01,1.478536589233759173e+02,7.333765815237539698e+01
3.880000000000000000e+02,4.850000000000000000e+07,6.674727543906146072e-18,1.334945508781229243e-19,2.827444576546082993e-09,7.344840777074563383e-04,1.887242219394018871e-26,9.804962208068922296e-23,-3.944834471287065867e+02,-3.201710815184731587e+02,2.000000000000000000e+01,4.144834471287065867e+02,3.401710815184731587e+02
3.890000000000000000e+02,4.862500000000000000e+07,1.479880043387469385e-04,2.959760086774938872e-06,2.923575060058117986e-09,7.420832395154604603e-04,4.326540386725331000e-13,2.196388353382506953e-09,-1.272771847588907406e+02,-5.316581735712173185e+01,2.000000000000000000e+01,1.472771847588907406e+02,7.316581735712173895e+01
3.900000000000000000e+02,4.875000000000000000e+07,8.257380437660505736e-18,1.651476087532101282e-19,3.021853545118610912e-09,7.497036165629599770e-04,2.495259434893746657e-26,1.238117595490063696e-22,-3.920576858722723728e+02,-3.181447620877879672e+02,2.000000000000000000e+01,4.120576858722723728e+02,3.381447620877879672e+02
3.910000000000000000e+02,4.887500000000000000e+07,1.476267457618274945e-04,2.952534915236549433e-06,3.122310236138289918e-09,7.573451966785780263e-04,4.609364994199389411e-13,2.236088136080193184e-09,-1.267271780150295513e+02,-5.301022165203675485e+01,2.000000000000000000e+01,1.467271780150295513e+02,7.301022165203676195e+01
3.920000000000000000e+02,4.900000000000000000e+07,9.819505337831234080e-18,1.963901067566247037e-19,3.224975587437411175e-09,7.650079678835623080e-04,3.166766499521707706e-26,1.502399964823213216e-22,-3.899876791601449213e+02,-3.164642887049283786e+02,2.000000000000000000e+01,4.099876791601449213e+02,3.364642887049283786e+02
3.930000000000000000e+02,4.912500000000000000e+07,1.470398382024722605e-04,2.940796764049445108e-06,3.329880304171815290e-09,7.726919183882981820e-04,4.896250611590228769e-13,2.272329893203465243e-09,-1.262027272239277806e+02,-5.287057236417225425e+01,2.000000000000000000e+01,1.462027272239277806e+02,7.287057236417226136e+01
3.940000000000000000e+02,4.925000000000000000e+07,1.135413603782401733e-17,2.270827207564803659e-19,3.437055343258163147e-09,7.803970365889080670e-04,3.902479393688310869e-26,1.772146823389037995e-22,-3.881731876294036283e+02,-3.150300059881877814e+02,2.000000000000000000e+01,4.081731876294036283e+02,3.350300059881877814e+02
3.950000000000000000e+02,4.937500000000000000e+07,1.462327832578862760e-04,2.924655665157725300e-06,3.546531914298336296e-09,7.881233110639221818e-04,5.186192327407650806e-13,2.304989306545964194e-09,-1.257030276333886150e+02,-5.274662170152876683e+01,2.000000000000000000e+01,1.457030276333886150e+02,7.274662170152876683e+01
3.960000000000000000e+02,4.950000000000000000e+07,3.715126348801358881e-18,7.430252697602718725e-20,3.658341480503020091e-09,7.958707305710346121e-04,1.359120082712974255e-26,5.913520642768475947e-23,-3.973348434046337161e+02,-3.245630776565227507e+02,2.000000000000000000e+01,4.173348434046337161e+02,3.445630776565227507e+02
3.970000000000000000e+02,4.962500000000000000e+07,1.452112726625523834e-04,2.904225453251048260e-06,3.772515759614399262e-09,8.036392840439242130e-04,5.478118145931424743e-13,2.333949663952813588e-09,-1.252273721120581911e+02,-5.263817029146220960e+01,2.000000000000000000e+01,1.452273721120581911e+02,7.263817029146221671e+01
3.980000000000000000e+02,4.975000000000000000e+07,2.127298723204156188e-18,4.254597446408312015e-20,3.889086724827964681e-09,8.114289605891472851e-04,8.273249224156762302e-27,3.452303583664336700e-23,-4.016464778549350285e+02,-3.292378204183888215e+02,2.000000000000000000e+01,4.216464778549350285e+02,3.492378204183888215e+02
3.990000000000000000e+02,4.987500000000000000e+07,1.439811775970713833e-04,2.879623551941427904e-06,4.008086605713581866e-09,8.192397494831044112e-04,5.770890294016902293e-13,2.359102077298142755e-09,-1.247751436330641752e+02,-5.254506533957344061e+01,2.000000000000000000e+01,1.447751436330641752e+02,7.254506533957344061e+01
4.000000000000000000e+02,5.000000000000000000e+07,5.629531303475195317e-19,1.125906260695039081e-20,4.129547889135635533e-09,8.270716401690727778e-04,2.324741911108897741e-27,9.312051377096736518e-24,-4.126725050946448050e+02,-3.406190927313577959e+02,2.000000000000000000e+01,4.326725050946448050e+02,3.606190927313577959e+02
