frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_CM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_CM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_CM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_CM_dBuA,error_CM_PY_minus_LT_dB,error_HOT_PY_minus_LT_dB,error_RTN_PY_minus_LT_dB,LT_I_CM_phase_deg,PY_I_CM_phase_deg
218.77616239495623,0.4999026969022283,0.4999026969019441,0.9998053938041724,0.4999026969021869,0.4999026969021869,0.9998053938043738,113.97770959428752,113.97770959428257,119.99830950756467,113.97770959428681,113.97770959428681,119.99830950756643,1.7621459846850485e-12,-7.105427357601002e-13,4.234834705130197e-12,-3.1182349321063355e-05,-3.1181883831450117e-05
221.3094709605648,0.49990299206958366,0.4999029920700384,0.9998059841396221,0.49990299206952743,0.49990299206952743,0.9998059841390549,113.97771472286621,113.9777147228741,119.99831463614979,113.97771472286523,113.97771472286523,119.99831463614485,-4.931166586175095e-12,-9.805489753489383e-13,-8.86757334228605e-12,-3.1541733905906637e-05,-3.1542973769862024e-05
223.872113856835,0.49990329411271905,0.499903294112378,0.999806588225097,0.4999032941125602,0.4999032941125602,0.9998065882251204,113.9777199709095,113.97771997090358,119.99831988418617,113.97771997090673,113.97771997090673,119.99831988418636,1.8474111129762605e-13,-2.7711166694643907e-12,3.154809746774845e-12,-3.190920848804921e-05,-3.190824566157592e-05
226.46443075930702,0.49990360319181915,0.49990360319102334,0.9998072063828425,0.49990360319145744,0.49990360319145744,0.9998072063829149,113.97772534120043,113.9777253411866,119.99832525447314,113.97772534119413,113.97772534119413,119.99832525447376,6.110667527536862e-13,-6.295408638834488e-12,7.531752999057062e-12,-3.2278873665744125e-05,-3.227774795701363e-05
229.08676527677838,0.4999039194704794,0.499903919469911,0.9998078389403904,0.499903919470124,0.499903919470124,0.999807838940248,113.97773083658123,113.97773083657135,119.99833074985591,113.97773083657506,113.97773083657506,119.99833074985469,-1.2221335055073723e-12,-6.16751094639767e-12,3.709033080667723e-12,-3.265205603118361e-05,-3.2651529668392455e-05
231.739464996849,0.4999042431167857,0.4999042431161036,0.9998084862328893,0.4999042431162819,0.4999042431162819,0.9998084862325638,113.9777364599722,113.97773645996037,119.9983363732459,113.97773645996345,113.97773645996345,119.99833637324308,-2.8279600883251987e-12,-8.753886504564434e-12,3.083755473198835e-12,-3.303048691804532e-05,-3.3029640376497284e-05
234.42288153199337,0.4999045743013253,0.49990457430126833,0.9998091486025935,0.4999045743015624,0.4999045743015624,0.9998091486031248,113.97774221433707,113.97774221433608,119.9983421276162,113.97774221434119,113.97774221434119,119.99834212762082,4.618527782440651e-12,4.121147867408581e-12,5.115907697472721e-12,-3.341166533489769e-05,-3.341213023717551e-05
237.1373705661667,0.49990491320184727,0.4999049132017336,0.9998098264035808,0.4999049132015942,0.4999049132015942,0.9998098264031884,113.97774810276395,113.97774810276198,119.99834801604258,113.97774810275955,113.97774810275955,119.99834801603917,-3.410605131648481e-12,-4.405364961712621e-12,-2.4300561562995426e-12,-3.379953445987839e-05,-3.3799049987976696e-05
239.8832919019503,0.49990525999649926,0.49990525999610136,0.9998105199926006,0.49990525999609847,0.49990525999609847,0.9998105199921969,113.97775412834791,113.977754128341,119.99835404162408,113.97775412834095,113.97775412834095,119.99835404162057,-3.510081114654895e-12,-6.963318810448982e-12,-5.684341886080802e-14,-3.419146259218515e-05,-3.4190450955139214e-05
242.66100950824278,0.49990561486922624,0.4999056148681462,0.9998112297373725,0.49990561486898355,0.49990561486898355,0.9998112297379671,113.97776029428472,113.97776029426596,119.99836020755497,113.97776029428051,113.97776029428051,119.99836020756014,5.172751116333529e-12,-4.206412995699793e-12,1.4551915228366852e-11,-3.458825999593251e-05,-3.45863850600811e-05
245.4708915685043,0.4999059780086349,0.4999059780081233,0.9998119560167582,0.49990597800844283,0.49990597800844283,0.9998119560168857,113.97776660385117,113.97776660384226,119.99836651712633,113.97776660384781,113.97776660384781,119.99836651712744,1.1084466677857563e-12,-3.353761712787673e-12,5.5564441936439835e-12,-3.4987959097926095e-05,-3.49869048268635e-05
248.31331052955835,0.49990634960668545,0.4999063496070265,0.999812699213712,0.4999063496070541,0.4999063496070541,0.9998126992141082,113.97777306038219,113.9777730603881,119.99837297366477,113.97777306038859,113.97777306038859,119.99837297366821,3.439026841078885e-12,6.394884621840902e-12,4.831690603168681e-13,-3.5391289538036715e-05,-3.539206338863334e-05
251.18864315095934,0.499906729861875,0.49990672986164764,0.9998134597235226,0.49990672986188206,0.49990672986188206,0.9998134597237641,113.97777966732636,113.97777966732242,119.99837958060402,113.97777966732649,113.97777966732649,119.99837958060611,2.0889956431346945e-12,1.2789769243681803e-13,4.064304448547773e-12,-3.580288628265934e-05,-3.580191449498209e-05
254.09727055493187,0.49990711897474716,0.4999071189746903,0.9998142379494375,0.49990711897458306,0.49990711897458306,0.9998142379491661,113.97778642816783,113.97778642816687,119.99838634144696,113.97778642816499,113.97778642816499,119.99838634144461,-2.3447910280083306e-12,-2.8421709430404007e-12,-1.8758328224066645e-12,-3.6216555153786216e-05,-3.621651251935054e-05
257.03957827688777,0.4999075171515299,0.4999075171514731,0.999815034303003,0.4999075171515116,0.4999075171515116,0.9998150343030232,113.97779334648943,113.97779334648844,119.99839325976856,113.97779334648911,113.97779334648911,119.99839325976873,1.7053025658242404e-13,-3.268496584496461e-13,6.679101716144942e-13,-3.6636441673380405e-05,-3.663591246583162e-05
260.0159563165286,0.49990792460424927,0.4999079246032261,0.9998158492074753,0.4999079246038304,0.4999079246038304,0.9998158492076608,113.97780042597472,113.97780042595693,119.99840033924545,113.97780042596743,113.97780042596743,119.99840033924706,1.6058265828178264e-12,-7.290168468898628e-12,1.050182163453428e-11,-3.706153270933079e-05,-3.706016997687817e-05
263.02679918953964,0.49990834154771635,0.49990834154771635,0.9998166830954327,0.49990834154762204,0.49990834154762204,0.9998166830952441,113.97780767035563,113.97780767035563,119.99840758363526,113.977807670354,113.977807670354,119.99840758363362,-1.6342482922482304e-12,-1.6342482922482304e-12,-1.6342482922482304e-12,-3.748934722690429e-05,-3.7489341340564314e-05
266.07250597988246,0.49990876820356367,0.4999087682040184,0.9998175364075821,0.4999087682040037,0.4999087682040037,0.9998175364080074,113.97781508348262,113.97781508349054,119.9984149967662,113.97781508349027,113.97781508349027,119.9984149967699,3.694822225952521e-12,7.645439836778678e-12,-2.7000623958883807e-13,-3.7923394301081656e-05,-3.7923483498139714e-05
269.1534803926931,0.49990920479933554,0.49990920479896606,0.9998184095983016,0.49990920479924483,0.49990920479924483,0.9998184095984897,113.97782266930884,113.97782266930241,119.99842258258525,113.97782266930726,113.97782266930726,119.99842258258688,1.6342482922482304e-12,-1.5774048733874224e-12,4.845901457883883e-12,-3.836348819683993e-05,-3.836265405163467e-05
272.27013080779284,0.49990965156490674,0.4999096515650773,0.999819303129984,0.4999096515648864,0.4999096515648864,0.9998193031297729,113.97783043182785,113.97783043183082,119.99843034510896,113.9778304318275,113.9778304318275,119.99843034510712,-1.8332002582610585e-12,-3.552713678800501e-13,-3.325340003357269e-12,-3.880718167483458e-05,-3.880691127180775e-05
275.42287033381825,0.4999101087377974,0.4999101087371153,0.9998202174749127,0.4999101087378655,0.4999101087378655,0.999820217475731,113.97783837516612,113.97783837515426,119.9984382884398,113.9778383751673,113.9778383751673,119.9984382884469,7.105427357601002e-12,1.1795009413617663e-12,1.3031353773840237e-11,-3.9257121377116874e-05,-3.925631410552472e-05
278.61211686297867,0.49991057656078575,0.4999105765603594,0.9998211531211452,0.4999105765606384,0.4999105765606384,0.9998211531212768,113.97784650354134,113.97784650353394,119.99844641681726,113.97784650353879,113.97784650353879,119.99844641681841,1.1510792319313623e-12,-2.5579538487363607e-12,4.845901457883883e-12,-3.971113979957645e-05,-3.9710922183758966e-05
281.83829312644707,0.4999110552810556,0.49991105528190827,0.9998221105629639,0.49991105528131247,0.49991105528131247,0.9998221105626249,113.97785482124782,113.97785482126264,119.99845473453485,113.97785482125228,113.97785482125228,119.9984547345319,-2.9416469260468148e-12,4.462208380573429e-12,-1.035971308738226e-11,-4.017015060150871e-05,-4.017079582988511e-05
285.10182675039266,0.49991154515389047,0.49991154515414626,0.9998230903080367,0.4999115451537743,0.4999115451537743,0.9998230903075486,113.97786333272052,113.97786333272495,119.99846324600236,113.9778633327185,113.9778633327185,119.99846324599812,-4.234834705130197e-12,-2.0179413695586845e-12,-6.45172804070171e-12,-4.0636101274371446e-05,-4.0635996067461544e-05
288.4031503126624,0.4999120464375587,0.4999120464378145,0.9998240928753732,0.4999120464378278,0.4999120464378278,0.9998240928756555,113.97787204244622,113.97787204245066,119.99847195572806,113.9778720424509,113.9778720424509,119.99847195573052,2.4584778657299466e-12,4.675371201301459e-12,2.4158453015843406e-13,-4.110642038696094e-05,-4.110658462829386e-05
291.7427014001185,0.4999125593990821,0.4999125593992242,0.9998251187983063,0.4999125593993299,0.4999125593993299,0.9998251187986598,113.9778809550638,113.97788095506627,119.99848086834464,113.9778809550681,113.9778809550681,119.99848086834773,3.083755473198835e-12,4.305888978706207e-12,1.8332002582610585e-12,-4.158191327815553e-05,-4.158262396110954e-05
295.1209226666404,0.49991308431062687,0.49991308431020065,0.9998261686208274,0.49991308431033255,0.49991308431033255,0.9998261686206651,113.97789007530147,113.97789007529406,119.99848998857738,113.97789007529636,113.97789007529636,119.99848998857598,-1.3926637620897964e-12,-5.115907697472721e-12,2.3021584638627246e-12,-4.206493990141905e-05,-4.2064177239488496e-05
298.53826189179784,0.49991362144941864,0.49991362144916285,0.9998272428985815,0.49991362144922674,0.49991362144922674,0.9998272428984535,113.9778994079753,113.97789940797085,119.99849932125271,113.97789940797196,113.97789940797196,119.99849932125159,-1.1226575225009583e-12,-3.339550858072471e-12,1.1084466677857563e-12,-4.255158471894057e-05,-4.2551308370702196e-05
301.99517204020356,0.49991417110095326,0.49991417110092484,0.9998283422018781,0.49991417110089054,0.49991417110089054,0.9998283422017811,113.97790895804503,113.97790895804454,119.9985088713244,113.97790895804394,113.97790895804394,119.99850887132355,-8.526512829121202e-13,-1.0942358130705543e-12,-5.968558980384842e-13,-4.304408552499563e-05,-4.304408200398206e-05
305.4921113215533,0.4999147335572638,0.49991473355604166,0.9998294671133054,0.4999147335568402,0.4999147335568402,0.9998294671136804,113.97791873058395,113.9779187305627,119.99851864385295,113.97791873057658,113.97791873057658,119.9985186438562,3.254285729781259e-12,-7.37543359718984e-12,1.3869794202037156e-11,-4.3543818711382034e-05,-4.3542563539178576e-05
309.0295432513611,0.49991530911515836,0.49991530911501625,0.9998306182301746,0.49991530911538523,0.49991530911538523,0.9998306182307705,113.97792873074826,113.97792873074579,119.99852864402663,113.97792873075218,113.97792873075218,119.99852864403181,5.172751116333529e-12,3.922195901395753e-12,6.394884621840902e-12,-4.404700800194957e-05,-4.4046819135921275e-05
312.60793671239753,0.49991589808167647,0.4999158980818754,0.9998317961635519,0.4999158980817861,0.4999158980817861,0.9998317961635722,113.97793896387188,113.97793896387533,119.99853887715324,113.97793896387378,113.97793896387378,119.99853887715341,1.7053025658242404e-13,1.9042545318370685e-12,-1.5489831639570184e-12,-4.455667581130792e-05,-4.4556915722019634e-05
316.22776601684006,0.4999165007686611,0.4999165007686611,0.9998330015373222,0.4999165007684161,0.4999165007684161,0.9998330015368322,113.9779494353722,113.9779494353722,119.99854934865182,113.97794943536793,113.97794943536793,119.99854934864756,-4.263256414560601e-12,-4.263256414560601e-12,-4.263256414560601e-12,-4.5073800498556134e-05,-4.507292100273069e-05
319.88951096914195,0.4999171174951462,0.49991711749545886,0.9998342349906051,0.49991711749492923,0.49991711749492923,0.9998342349898585,113.9779601507914,113.97796015079685,119.99856006407376,113.97796015078765,113.97796015078765,119.99856006406728,-6.480149750132114e-12,-3.751665644813329e-12,-9.194423000735696e-12,-4.559540243636132e-05,-4.5594903469647915e-05
323.59365692963047,0.49991774858826543,0.499917748588237,0.9998354971765024,0.4999177485884267,0.4999177485884267,0.9998354971768534,113.97797111581248,113.97797111581198,119.99857102909186,113.97797111581527,113.97797111581527,119.99857102909489,3.0269120543380268e-12,2.7853275241795927e-12,3.282707439211663e-12,-4.6123001529483746e-05,-4.6122932410224195e-05
327.34069487884045,0.49991839438370766,0.4999183943840203,0.999836788767728,0.4999183943836334,0.4999183943836334,0.9998367887672668,113.9779823362669,113.97798233627233,119.99858224954926,113.97798233626561,113.97798233626561,119.99858224954524,-4.021671884402167e-12,-1.2931877790833823e-12,-6.721734280290548e-12,-4.6656569583089754e-05,-4.6657077916540465e-05
331.13112148259336,0.49991905522321556,0.49991905522304503,0.9998381104462606,0.4999190552230739,0.4999190552230739,0.9998381104461478,113.97799381809135,113.97799381808838,119.9985937313695,113.97799381808889,113.97799381808889,119.99859373136852,-9.805489753489383e-13,-2.4584778657299466e-12,5.115907697472721e-13,-4.7197924336123995e-05,-4.7197410895199466e-05
334.96543915783,0.4999197314570581,0.49991973145728547,0.9998394629143436,0.49991973145725477,0.49991973145725477,0.9998394629145095,113.97800556737054,113.9780055673745,119.99860548065215,113.97800556737396,113.97800556737396,119.99860548065358,1.4352963262354024e-12,3.410605131648481e-12,-5.400124791776761e-13,-4.774417044774854e-05,-4.774400307680215e-05
338.844156139205,0.4999204234449976,0.4999204234447134,0.999840846889711,0.4999204234448516,0.4999204234448516,0.9998408468897032,113.9780175903541,113.97801759034917,119.99861750363125,113.97801759035156,113.97801759035156,119.99861750363118,-7.105427357601002e-14,-2.5437429940211587e-12,2.3874235921539366e-12,-4.829721522802821e-05,-4.8296927025162004e-05
342.76778654645284,0.4999211315529917,0.49992113155304857,0.9998422631060403,0.49992113155289747,0.49992113155289747,0.9998422631057949,113.97802989339924,113.97802989340022,119.99862980667935,113.97802989339759,113.97802989339759,119.99862980667722,-2.1316282072803006e-12,-1.6484591469634324e-12,-2.6290081223123707e-12,-4.885661840417785e-05,-4.8856256147661866e-05
346.7368504525341,0.4999218561571451,0.499921856157344,0.9998437123144891,0.49992185615697987,0.49992185615697987,0.9998437123139597,113.97804248303939,113.97804248304283,119.99864239632073,113.9780424830365,113.9780424830365,119.99864239631613,-4.604316927725449e-12,-2.8848035071860068e-12,-6.323830348264892e-12,-4.942207936305222e-05,-4.9422064704489246e-05
350.7518739525705,0.499922597641776,0.499922597641236,0.999845195283012,0.49992259764143887,0.49992259764143887,0.9998451952828777,113.97805536595061,113.97805536594123,119.99865527922555,113.97805536594475,113.97805536594475,119.99865527922438,-1.1652900866465643e-12,-5.8548721426632255e-12,3.524291969370097e-12,-4.999526780463953e-05,-4.999442781944355e-05
354.81338923357805,0.49992335639972935,0.49992335640001356,0.9998467127997429,0.49992335639957164,0.49992335639957164,0.9998467127991433,113.97806854895708,113.97806854896203,119.99866846223918,113.97806854895435,113.97806854895435,119.99866846223398,-5.201172825763933e-12,-2.7284841053187847e-12,-7.673861546209082e-12,-5.0573905868550987e-05,-5.0573421488994536e-05
358.92193464500787,0.4999241328339397,0.4999241328340534,0.9998482656679931,0.4999241328338414,0.4999241328338414,0.9998482656676828,113.9780820390582,113.97808203906017,119.99868195233881,113.97808203905649,113.97808203905649,119.99868195233611,-2.7000623958883807e-12,-1.7053025658242404e-12,-3.680611371237319e-12,-5.1159572852108e-05,-5.115912259349424e-05
363.0780547701041,0.4999249273559819,0.4999249273560387,0.9998498547120206,0.49992492735609056,0.49992492735609056,0.9998498547121811,113.97809584340337,113.97809584340436,119.99869575668349,113.97809584340527,113.97809584340527,119.9986957566849,1.4068746168049984e-12,1.9042545318370685e-12,9.094947017729282e-13,-5.175178041838618e-05,-5.175160890693279e-05
367.2823004980874,0.4999257403875487,0.49992574038757714,0.9998514807751259,0.49992574038776066,0.49992574038776066,0.9998514807755213,113.97810996931776,113.97810996931824,119.99870988259761,113.97810996932144,113.97810996932144,119.99870988260106,3.453237695794087e-12,3.680611371237319e-12,3.197442310920451e-12,-5.235075807247725e-05,-5.2350959107629985e-05
371.5352290971754,0.49992657236013854,0.4999265723599396,0.9998531447200781,0.49992657236011445,0.49992657236011445,0.9998531447202289,113.97812442429677,113.9781244242933,119.99872433757466,113.97812442429634,113.97812442429634,119.99872433757596,1.3073986337985843e-12,-4.263256414560601e-13,3.0411229090532288e-12,-5.2957347291156094e-05,-5.295725278890178e-05
375.83740428844703,0.49992742371491333,0.49992742371414595,0.9998548474290593,0.4999274237144672,0.4999274237144672,0.9998548474289344,113.97813921600363,113.97813921599031,119.9987391292766,113.9781392159959,113.9781392159959,119.99873912927552,-1.0800249583553523e-12,-7.73070496506989e-12,5.5848659030743875e-12,-5.357134738893393e-05,-5.357057046935521e-05
380.18939632056413,0.49992829490231444,0.4999282949026413,0.9998565898049557,0.49992829490241847,0.49992829490241847,0.9998565898048369,113.97815435226276,113.97815435226845,119.99875426554523,113.97815435226457,113.97815435226457,119.99875426554419,-1.0373923942097463e-12,1.8047785488306545e-12,-3.879563337250147e-12,-5.419052885338844e-05,-5.4190993604467144e-05
384.5917820453566,0.4999291863860705,0.49992918638631206,0.9998583727723825,0.4999291863860941,0.4999291863860941,0.9998583727721883,113.97816984112924,113.97816984113345,119.99876975441097,113.97816984112966,113.97816984112966,119.99876975440928,-1.6910917111090384e-12,4.121147867408581e-13,-3.794298208958935e-12,-5.481849986176151e-05,-5.4818604596993105e-05
389.04514499428365,0.4999300986386071,0.49993009863815235,0.9998601972767595,0.4999300986383909,0.4999300986383909,0.9998601972767818,113.97818569080925,113.97818569080135,119.99878560408492,113.97818569080549,113.97818569080549,119.99878560408511,1.9895196601282805e-13,-3.765876499528531e-12,4.135358722123783e-12,-5.5453716359144935e-05,-5.545348680826774e-05
393.5500754557806,0.49993103214333495,0.49993103214278073,0.9998620642861157,0.49993103214322737,0.49993103214322737,0.9998620642864547,113.97820190969965,113.97820190969001,119.99880182297446,113.97820190969779,113.97820190969779,119.99880182297738,2.9274360713316128e-12,-1.8616219676914625e-12,7.773337529215496e-12,-5.60957678496913e-05,-5.609572456961275e-05
398.1071705535004,0.49993198739581496,0.4999319873956019,0.999863974791417,0.4999319873958015,0.4999319873958015,0.999863974791603,113.97821850640831,113.9782185064046,119.99881841968607,113.97821850640807,113.97821850640807,119.9988184196877,1.6200374375330284e-12,-2.4158453015843406e-13,3.467448550509289e-12,-5.6745866800273986e-05,-5.674540319341055e-05
402.71703432546235,0.4999329649031616,0.4999329649024084,0.99986592980557,0.49993296490285427,0.49993296490285427,0.9998659298057085,113.97823548974372,113.97823548973065,119.99883540301681,113.9782354897384,113.9782354897384,119.99883540301802,1.2079226507921703e-12,-5.329070518200751e-12,7.744915819785092e-12,-5.740364382437165e-05,-5.740260898500609e-05
407.380277804116,0.4999339651831756,0.49993396518284877,0.9998679303660244,0.499933965182937,0.499933965182937,0.999867930365874,113.97825286869997,113.97825286869428,119.99885278197675,113.97825286869582,113.97825286869582,119.99885278197544,-1.3073986337985843e-12,-4.149569576838985e-12,1.5347723092418164e-12,-5.8068143316711465e-05,-5.806742925384174e-05
412.09751909733353,0.4999349887667603,0.4999349887666609,0.9998699775334213,0.49993498876668885,0.49993498876668885,0.9998699775333777,113.97827065249857,113.97827065249685,119.99887056577732,113.97827065249732,113.97827065249732,119.99887056577694,-3.836930773104541e-13,-1.2505552149377763e-12,4.689582056016661e-13,-5.8740006061656355e-05,-5.8739952325982194e-05
