frequency_Hz,I_HOT_abs_A,I_RTN_abs_A,I_CM_abs_A,I_HOT_dBuA,I_RTN_dBuA,I_CM_dBuA,I_HOT_real_A,I_HOT_imag_A,I_RTN_real_A,I_RTN_imag_A,I_CM_real_A,I_CM_imag_A,I_HOT_phase_deg,I_RTN_phase_deg,I_CM_phase_deg
1.396368361055936293e+04,5.574692492489734530e-01,5.574692492489734530e-01,1.114938498497946906e+00,1.149244183223029836e+02,1.149244183223029836e+02,1.209450182355826087e+02,5.574692488208649044e-01,-2.184753369644215870e-05,5.574692488208649044e-01,-2.184753369644215870e-05,1.114938497641729809e+00,-4.369506739288431740e-05,-2.245453853432838407e-03,-2.245453853432838407e-03,-2.245453853432838407e-03
1.412537544622755377e+04,5.589692985678869075e-01,5.589692985678869075e-01,1.117938597135773815e+00,1.149477590976670172e+02,1.149477590976670172e+02,1.209683590109466422e+02,5.589692981260216964e-01,-2.222561876756686268e-05,5.589692981260216964e-01,-2.222561876756686268e-05,1.117938596252043393e+00,-4.445123753513372536e-05,-2.278182640882961841e-03,-2.278182640882961841e-03,-2.278182640882961841e-03
1.428893958511103665e+04,5.605126851428001711e-01,5.605126851428001711e-01,1.121025370285600342e+00,1.149717089140054185e+02,1.149717089140054185e+02,1.209923088272850435e+02,5.605126846866347323e-01,-2.261355855254346586e-05,5.605126846866347323e-01,-2.261355855254346586e-05,1.121025369373269465e+00,-4.522711710508693173e-05,-2.311564928908077955e-03,-2.311564928908077955e-03,-2.311564928908077955e-03
1.445439770745928035e+04,5.621008873422536078e-01,5.621008873422536078e-01,1.124201774684507216e+00,1.149962854175662841e+02,1.149962854175662841e+02,1.210168853308459092e+02,5.621008868712172868e-01,-2.301173645485551063e-05,5.621008868712172868e-01,-2.301173645485551063e-05,1.124201773742434574e+00,-4.602347290971102125e-05,-2.345620525050075983e-03,-2.345620525050075983e-03,-2.345620525050075983e-03
1.462177174456718240e+04,5.637354461877334133e-01,5.637354461877334133e-01,1.127470892375466827e+00,1.150215068592477365e+02,1.150215068592477365e+02,1.210421067725273616e+02,5.637354457012265785e-01,-2.342055560569401016e-05,5.637354457012265785e-01,-2.342055560569401016e-05,1.127470891402453157e+00,-4.684111121138802031e-05,-2.380370082311402194e-03,-2.380370082311402194e-03,-2.380370082311402194e-03
1.479108388168207239e+04,5.654179686795014481e-01,5.654179686795014481e-01,1.130835937359002896e+00,1.150473921203658989e+02,1.150473921203658989e+02,1.210679920336455240e+02,5.654179681768939369e-01,-2.384044010681801959e-05,5.654179681768939369e-01,-2.384044010681801959e-05,1.130835936353787874e+00,-4.768088021363603917e-05,-2.415835144839729477e-03,-2.415835144839729477e-03,-2.415835144839729477e-03
1.496235656094435762e+04,5.671501313377562692e-01,5.671501313377562692e-01,1.134300262675512538e+00,1.150739607397989204e+02,1.150739607397989204e+02,1.210945606530785454e+02,5.671501308183858336e-01,-2.427183636609459098e-05,5.671501308183858336e-01,-2.427183636609459098e-05,1.134300261636771667e+00,-4.854367273218918196e-05,-2.452038196577059452e-03,-2.452038196577059452e-03,-2.452038196577059452e-03
1.513561248436207097e+04,5.689336839755947395e-01,5.689336839755947395e-01,1.137867367951189479e+00,1.151012329425964111e+02,1.151012329425964111e+02,1.211218328558760362e+02,5.689336834387642705e-01,-2.471521453389027590e-05,5.689336834387642705e-01,-2.471521453389027590e-05,1.137867366877528541e+00,-4.943042906778055180e-05,-2.489002713114874584e-03,-2.489002713114874584e-03,-2.489002713114874584e-03
1.531087461682031790e+04,5.707704537217139773e-01,5.707704537217139773e-01,1.141540907443427955e+00,1.151292296701508064e+02,1.151292296701508064e+02,1.211498295834304315e+02,5.707704531666898395e-01,-2.517107004898127079e-05,5.707704531666898395e-01,-2.517107004898127079e-05,1.141540906333379679e+00,-5.034214009796254157e-05,-2.526753216986615379e-03,-2.526753216986615379e-03,-2.526753216986615379e-03
1.548816618912479498e+04,5.726623493123823572e-01,5.726623493123823572e-01,1.145324698624764714e+00,1.151579726120347402e+02,1.151579726120347402e+02,1.211785725253143653e+02,5.726623487383917244e-01,-2.563992530381206989e-05,5.726623487383917244e-01,-2.563992530381206989e-05,1.145324697476783449e+00,-5.127985060762413978e-05,-2.565315336679449814e-03,-2.565315336679449814e-03,-2.565315336679449814e-03
1.566751070108150088e+04,5.746113656739975095e-01,5.746113656739975095e-01,1.149222731347995019e+00,1.151874842396164098e+02,1.151874842396164098e+02,1.212080841528960349e+02,5.746113650802255890e-01,-2.612233143972491026e-05,5.746113650802255890e-01,-2.612233143972491026e-05,1.149222730160451178e+00,-5.224466287944982051e-05,-2.604715869652352370e-03,-2.604715869652352370e-03,-2.604715869652352370e-03
1.584893192461114086e+04,5.766195888194642905e-01,5.766195888194642905e-01,1.153239177638928581e+00,1.152177878415742782e+02,1.152177878415742782e+02,1.212383877548539033e+02,5.766195882050521027e-01,-2.661887028397073797e-05,5.766195882050521027e-01,-2.661887028397073797e-05,1.153239176410104205e+00,-5.323774056794147594e-05,-2.644982849684184706e-03,-2.644982849684184706e-03,-2.644982849684184706e-03
1.603245390690041677e+04,5.786892010838156075e-01,5.786892010838156075e-01,1.157378402167631215e+00,1.152489075614417260e+02,1.152489075614417260e+02,1.212695074747213511e+02,5.786892004478564333e-01,-2.713015644147362583e-05,5.786892004478564333e-01,-2.713015644147362583e-05,1.157378400895712867e+00,-5.426031288294725166e-05,-2.686145618899130321e-03,-2.686145618899130321e-03,-2.686145618899130321e-03
1.621810097358929852e+04,5.808224867268355629e-01,5.808224867268355629e-01,1.161644973453671126e+00,1.152808684373233206e+02,1.152808684373233206e+02,1.213014683506029456e+02,5.808224860683721680e-01,-2.765683955573822105e-05,5.808224860683721680e-01,-2.765683955573822105e-05,1.161644972136744336e+00,-5.531367911147644210e-05,-2.728234904855434025e-03,-2.728234904855434025e-03,-2.728234904855434025e-03
1.640589773199538831e+04,5.830218379331090217e-01,5.830218379331090217e-01,1.166043675866218043e+00,1.153136964439357826e+02,1.153136964439357826e+02,1.213342963572154076e+02,5.830218372511296598e-01,-2.819960675475987824e-05,5.830218372511296598e-01,-2.819960675475987824e-05,1.166043674502259320e+00,-5.639921350951975648e-05,-2.771282903114357082e-03,-2.771282903114357082e-03,-2.771282903114357082e-03
1.659586907437563059e+04,5.852897612428124008e-01,5.852897612428124008e-01,1.170579522485624802e+00,1.153474185371395322e+02,1.153474185371395322e+02,1.213680184504191573e+02,5.852897605362472611e-01,-2.875918529953405174e-05,5.852897605362472611e-01,-2.875918529953405174e-05,1.170579521072494522e+00,-5.751837059906810348e-05,-2.815323365749867676e-03,-2.815323365749867676e-03,-2.815323365749867676e-03
1.678804018122558773e+04,5.876288844497985497e-01,5.876288844497985497e-01,1.175257768899597099e+00,1.153820627011407964e+02,1.153820627011407964e+02,1.214026626144204215e+02,5.876288837175156488e-01,-2.933634545465390833e-05,5.876288837175156488e-01,-2.933634545465390833e-05,1.175257767435031298e+00,-5.867269090930781665e-05,-2.860391696302441375e-03,-2.860391696302441375e-03,-2.860391696302441375e-03
1.698243652461746024e+04,5.900419640071300487e-01,5.900419640071300487e-01,1.180083928014260097e+00,1.154176579985596476e+02,1.154176579985596476e+02,1.214382579118392727e+02,5.900419632479309007e-01,-2.993190360264611570e-05,5.900419632479309007e-01,-2.993190360264611570e-05,1.180083926495861801e+00,-5.986380720529223140e-05,-2.906525051731517588e-03,-2.906525051731517588e-03,-2.906525051731517588e-03
1.717908387157585821e+04,5.925318929841707494e-01,5.925318929841707494e-01,1.185063785968341499e+00,1.154542346235758998e+02,1.154542346235758998e+02,1.214748345368555249e+02,5.925318921967849262e-01,-3.054672562606222273e-05,5.925318921967849262e-01,-3.054672562606222273e-05,1.185063784393569852e+00,-6.109345125212444546e-05,-2.953762451972334092e-03,-2.953762451972334092e-03,-2.953762451972334092e-03
1.737800828749376160e+04,5.951017096238335746e-01,5.951017096238335746e-01,1.190203419247667149e+00,1.154918239583837902e+02,1.154918239583837902e+02,1.215124238716634153e+02,5.951017088069140426e-01,-3.118173058410882674e-05,5.951017088069140426e-01,-3.118173058410882674e-05,1.190203417613828085e+00,-6.236346116821765348e-05,-3.002144897769231779e-03,-3.002144897769231779e-03,-3.002144897769231779e-03
1.757923613958693022e+04,5.977546065534785624e-01,5.977546065534785624e-01,1.195509213106957125e+00,1.155304586332066066e+02,1.155304586332066066e+02,1.215510585464862316e+02,5.977546057055959094e-01,-3.183789471361169788e-05,5.977546057055959094e-01,-3.183789471361169788e-05,1.195509211411191819e+00,-6.367578942722339577e-05,-3.051715497521845753e-03,-3.051715497521845753e-03,-3.051715497521845753e-03
1.778279410038922651e+04,6.004939407085366776e-01,6.004939407085366776e-01,1.200987881417073355e+00,1.155701725901449208e+02,1.155701725901449208e+02,1.215907725034245459e+02,6.004939398281724516e-01,-3.251625578758465400e-05,6.004939398281724516e-01,-3.251625578758465400e-05,1.200987879656344903e+00,-6.503251157516930800e-05,-3.102519603959096040e-03,-3.102519603959096040e-03,-3.102519603959096040e-03
1.798870915128787237e+04,6.033232440340565716e-01,6.033232440340565716e-01,1.206646488068113143e+00,1.156110011511570832e+02,1.156110011511570832e+02,1.216316010644367083e+02,6.033232431195963974e-01,-3.321791786852583135e-05,6.033232431195963974e-01,-3.321791786852583135e-05,1.206646486239192795e+00,-6.643583573705166270e-05,-3.154604961536813801e-03,-3.154604961536813801e-03,-3.154604961536813801e-03
1.819700858609982606e+04,6.062462350363145847e-01,6.062462350363145847e-01,1.212492470072629169e+00,1.156529810904981872e+02,1.156529810904981872e+02,1.216735810037778123e+02,6.062462340860416132e-01,-3.394405649807572087e-05,6.062462340860416132e-01,-3.394405649807572087e-05,1.212492468172083226e+00,-6.788811299615144174e-05,-3.208021865559335280e-03,-3.208021865559335280e-03,-3.208021865559335280e-03
1.840772001468958115e+04,6.092668312643715334e-01,6.092668312643715334e-01,1.218533662528743067e+00,1.156961507119738712e+02,1.156961507119738712e+02,1.217167506252534963e+02,6.092668302764570054e-01,-3.469592436953185190e-05,6.092668302764570054e-01,-3.469592436953185190e-05,1.218533660552914011e+00,-6.939184873906370380e-05,-3.262823334118352108e-03,-3.262823334118352108e-03,-3.262823334118352108e-03
1.862087136662865669e+04,6.123891628101288953e-01,6.123891628101288953e-01,1.224778325620257791e+00,1.157405499313995563e+02,1.157405499313995563e+02,1.217611498446791671e+02,6.123891617826242584e-01,-3.547485753554525842e-05,6.123891617826242584e-01,-3.547485753554525842e-05,1.224778323565248517e+00,-7.094971507109051683e-05,-3.319065294076060327e-03,-3.319065294076060327e-03,-3.319065294076060327e-03
1.883649089489801918e+04,6.156175869252485944e-01,6.156175869252485944e-01,1.231235173850497189e+00,1.157862203646926815e+02,1.157862203646926815e+02,1.218068202779723066e+02,6.156175858560750669e-01,-3.628228220969544120e-05,6.156175858560750669e-01,-3.628228220969544120e-05,1.231235171712150134e+00,-7.256456441939088239e-05,-3.376806782444999409e-03,-3.376806782444999409e-03,-3.376806782444999409e-03
1.905460717963248317e+04,6.189567038642509456e-01,6.189567038642509456e-01,1.237913407728501891e+00,1.158332054220671523e+02,1.158332054220671523e+02,1.218538053353467774e+02,6.189567027511895247e-01,-3.711972222803849115e-05,6.189567027511895247e-01,-3.711972222803849115e-05,1.237913405502379049e+00,-7.423944445607698231e-05,-3.436110164671340398e-03,-3.436110164671340398e-03,-3.436110164671340398e-03
1.927524913190936786e+04,6.224113740755777835e-01,6.224113740755777835e-01,1.244822748151155567e+00,1.158815504088461807e+02,1.158815504088461807e+02,1.219021503221258058e+02,6.224113729162565889e-01,-3.798880724517116281e-05,6.224113729162565889e-01,-3.798880724517116281e-05,1.244822745832513178e+00,-7.597761449034232562e-05,-3.497041371502009922e-03,-3.497041371502009922e-03,-3.497041371502009922e-03
1.949844599758045297e+04,6.259867368763485374e-01,6.259867368763485374e-01,1.251973473752697075e+00,1.159313026334598504e+02,1.159313026334598504e+02,1.219519025467394755e+02,6.259867356682304873e-01,-3.889128174892219790e-05,6.259867356682304873e-01,-3.889128174892219790e-05,1.251973471336460975e+00,-7.778256349784439579e-05,-3.559670156304074740e-03,-3.559670156304074740e-03,-3.559670156304074740e-03
1.972422736114853251e+04,6.296882307624520614e-01,6.296882307624520614e-01,1.259376461524904123e+00,1.159825115232529527e+02,1.159825115232529527e+02,1.220031114365325777e+02,6.296882295028204402e-01,-3.982901498885320433e-05,6.296882295028204402e-01,-3.982901498885320433e-05,1.259376459005640880e+00,-7.965802997770640866e-05,-3.624070374926761148e-03,-3.624070374926761148e-03,-3.624070374926761148e-03
1.995262314968882856e+04,6.335216155235448010e-01,6.335216155235448010e-01,1.267043231047089602e+00,1.160352287487916669e+02,1.160352287487916669e+02,1.220558286620712920e+02,6.335216142094876046e-01,-4.080401192643561253e-05,6.335216142094876046e-01,-4.080401192643561253e-05,1.267043228418975209e+00,-8.160802385287122505e-05,-3.690320290445999254e-03,-3.690320290445999254e-03,-3.690320290445999254e-03
2.018366363681559596e+04,6.374929963529417654e-01,6.374929963529417654e-01,1.274985992705883531e+00,1.160895083574303186e+02,1.160895083574303186e+02,1.221101082707099437e+02,6.374929949813340491e-01,-4.181842532925847210e-05,6.374929949813340491e-01,-4.181842532925847210e-05,1.274985989962668098e+00,-8.363685065851694420e-05,-3.758502905405026497e-03,-3.758502905405026497e-03,-3.758502905405026497e-03
2.041737944669531498e+04,6.416088501655924370e-01,6.416088501655924370e-01,1.283217700331184874e+00,1.161454069169801215e+02,1.161454069169801215e+02,1.221660068302597466e+02,6.416088487330774415e-01,-4.287456914852606142e-05,6.416088487330774415e-01,-4.287456914852606142e-05,1.283217697466154883e+00,-8.574913829705212284e-05,-3.828706324494389988e-03,-3.828706324494389988e-03,-3.828706324494389988e-03
2.065380155810527140e+04,6.458760543637399598e-01,6.458760543637399598e-01,1.291752108727479920e+00,1.162029836704118679e+02,1.162029836704118679e+02,1.222235835836914930e+02,6.458760528667075729e-01,-4.397493333839048405e-05,6.458760528667075729e-01,-4.397493333839048405e-05,1.291752105733415146e+00,-8.794986667678096810e-05,-3.901024150969079150e-03,-3.901024150969079150e-03,-3.901024150969079150e-03
2.089296130854040894e+04,6.503019183201036446e-01,6.503019183201036446e-01,1.300603836640207289e+00,1.162623007026277975e+02,1.162623007026277975e+02,1.222829006159074225e+02,6.503019167546669754e-01,-4.512220029821305311e-05,6.503019167546669754e-01,-4.512220029821305311e-05,1.300603833509333951e+00,-9.024440059642610621e-05,-3.975555920524682062e-03,-3.975555920524682062e-03,-3.975555920524682062e-03
2.113489039836647498e+04,6.548942178828803806e-01,6.548942178828803806e-01,1.309788435765760761e+00,1.163234231204513094e+02,1.163234231204513094e+02,1.223440230337309345e+02,6.548942162448494475e-01,-4.631926314484169984e-05,6.548942162448494475e-01,-4.631926314484169984e-05,1.309788432489698895e+00,-9.263852628968339967e-05,-4.052407576825732202e-03,-4.052407576825732202e-03,-4.052407576825732202e-03
2.137962089502232266e+04,6.596612332465248141e-01,6.596612332465248141e-01,1.319322466493049628e+00,1.163864192471140626e+02,1.163864192471140626e+02,1.224070191603936877e+02,6.596612315313769015e-01,-4.756924605229563563e-05,6.596612315313769015e-01,-4.756924605229563563e-05,1.319322463062753803e+00,-9.513849210459127126e-05,-4.131691993425785914e-03,-4.131691993425785914e-03,-4.131691993425785914e-03
2.162718523727020147e+04,6.646117905776576240e-01,6.646117905776576240e-01,1.329223581155315248e+00,1.164513608326664809e+02,1.164513608326664809e+02,1.224719607459461059e+02,6.646117887805053082e-01,-4.887552693153771879e-05,6.646117887805053082e-01,-4.887552693153771879e-05,1.329223577561010616e+00,-9.775105386307543758e-05,-4.213529547444897286e-03,-4.213529547444897286e-03,-4.213529547444897286e-03
2.187761623949551722e+04,6.697553078378626346e-01,6.697553078378626346e-01,1.339510615675725269e+00,1.165183232819038608e+02,1.165183232819038608e+02,1.225389231951834859e+02,6.697553059534172570e-01,-5.024176276433028340e-05,6.697553059534172570e-01,-5.024176276433028340e-05,1.339510611906834514e+00,-1.004835255286605668e-04,-4.298048751097533621e-03,-4.298048751097533621e-03,-4.298048751097533621e-03
2.213094709605641037e+04,6.751018453054927759e-01,6.751018453054927759e-01,1.350203690610985552e+00,1.165873859015893999e+02,1.165873859015893999e+02,1.226079858148690249e+02,6.751018433280230324e-01,-5.167191795330929250e-05,6.751018433280230324e-01,-5.167191795330929250e-05,1.350203686656046065e+00,-1.033438359066185850e-04,-4.385386947982405914e-03,-4.385386947982405914e-03,-4.385386947982405914e-03
2.238721138568337847e+04,6.806621613684644689e-01,6.806621613684644689e-01,1.361324322736928938e+00,1.166586321689705983e+02,1.166586321689705983e+02,1.226792320822502234e+02,6.806621592917511121e-01,-5.317029610732808400e-05,6.806621592917511121e-01,-5.317029610732808400e-05,1.361324318583502224e+00,-1.063405922146561680e-04,-4.475691082025460600e-03,-4.475691082025460600e-03,-4.475691082025460600e-03
