#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A7F296
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 1000 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Order: W1-C1-R-C2-DUT-GND
#Resistor: 100 Ω
#Average: 3
#ProbeResistance: 1.04e+06 Ω
#ProbeCapacitance: 0 F
#Compensation: Open Short
#Wavegen: Wavegen1
#Amplitude: 0.999935 V
#Offset: -0.000612848 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.45848 V
#Offset: -0.000277946 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.54417 V
#Offset: 0.000228067 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm)
14915749.05913433,63.52855814591776,223.6355523979047,99.68592593536879,200.1888520041118
15067562.7306627,61.51797160632224,244.0017897470363,116.3603259381128,214.4694569101462
15220921.57372563,59.02132229818778,267.9152376123649,137.9010764026458,229.6995160462503
15375841.315201,55.97196921122136,296.1737504797044,165.738364655533,245.458112423533
15532337.84203609,52.10453702082044,329.3415206484979,202.2890425794057,259.8941716841152
15690427.20287677,47.23657101944941,368.3103897182651,250.0727503295605,270.4000050240931
15850125.6097133,40.96435418477425,413.0026629409338,311.8655765901435,270.7601553670699
16011449.43954287,32.90778062614226,461.1496873576122,387.1564192484519,250.5373049762057
16174415.23604903,22.85709803351445,505.5328619950582,465.836660268532,196.3661898259851
16339039.71129825,11.00370796533972,534.9185584979148,525.0839914461908,102.1012544116072
16505339.74745372,-1.636103876847106,537.0902568744428,536.8712971437886,-15.33474266496839
16673332.39850664,-13.50648614727617,509.8419425305044,495.7414922557175,-119.076358776008
16843034.89202506,-23.04654605876199,467.9368236163674,430.5894412519612,-183.1873466659179
17014464.6309206,-30.39029483603689,427.0925581482159,368.4097726186229,-216.0608540774608
17187639.19523306,-36.42329477989427,394.6502254501237,317.5562763900929,-234.3220257958957
17362576.3439333,-42.48295964447203,368.0827329018275,271.4530029771169,-248.5923680147551
17539294.01674436,-48.83467297605343,339.8339462490142,223.6902611530893,-255.8315424032787
17717810.33598123,-54.75545123670332,308.892101105043,178.2515896171322,-252.2710861832041
17898143.60840924,-59.74580703191062,277.3697092546357,139.7491754921512,-239.5915765657572
18080312.3271214,-63.6569243011862,248.1744590177642,110.1261890885345,-222.402303462883
18264335.1734349,-66.66324837656036,222.5318969078584,88.15257206119676,-204.3271131798354
18450231.01880686,-69.01132140012179,200.1819405317888,71.70186230420843,-186.9001130475339
18638018.92676958,-70.82459023561181,181.0404038385618,59.4647679306108,-170.9958163142834
18827718.15488547,-72.23842362248142,164.4473520122808,50.16576989542274,-156.6088347273246
19019348.15672195,-73.34503316118638,149.9992415146905,42.99092332908762,-143.7064819912273
19212928.5838464,-74.19027676552901,137.3120275555,37.4097740308021,-132.1177570138348
19408479.28784137,-74.81978535688117,126.0918147042024,33.01788863366103,-121.6920899876984
19606020.32234041,-75.29542072740369,116.0870394963014,29.46698281842461,-112.2848950776306
19805571.94508452,-75.62219464082189,107.1040701261736,26.59551170950998,-103.7495088880022
20007154.61999961,-75.8618347565174,98.97750635499294,24.17634451390402,-95.97943076616828
20210789.01929502,-75.98737638171056,91.50231065242961,22.15597319327681,-88.77942163920946
20416496.02558348,-76.03310689042786,84.62191465278329,20.42444643115315,-82.12009758569393
20624296.73402259,-76.00636932406844,78.24111919363185,18.91980038497004,-75.91912727412634
20834212.45447815,-75.85889419715222,72.21400397212393,17.64265861654086,-70.02570218588406
21046264.71370943,-75.61185930884901,66.51824145754416,16.52907795109124,-64.43187121829457
21260475.25757679,-75.16437889444929,61.17650235688278,15.66404693082039,-59.13714631575268
21476866.05327164,-74.55216445323219,56.10981529219425,14.9454629381934,-54.08275612140383
21695459.29156921,-73.73498614673082,51.27289218359164,14.36054122779007,-49.22077131166429
21916277.38910419,-72.65945331000653,46.72483989065895,13.92635994004283,-44.60120134736378
22139342.99066958,-71.29431870392369,42.38610158505571,13.59351574445644,-40.14720335569935
22364678.97153881,-69.58239155299789,38.26217940688147,13.34814702228552,-35.85835110592559
22592308.4398117,-67.39793870047372,34.37358781077248,13.21075068897066,-31.73357221018061
22822254.73878411,-64.6369310830915,30.66856483182867,13.13696507841259,-27.71247043070405
23054541.44934181,-61.18697203375848,27.21287203225785,13.115323057331,-23.84383998742407
23289192.39237871,-56.65193346465647,23.95508295911453,13.16867922513721,-20.01079426318454
23526231.63123962,-50.77008160231053,21.00415916181187,13.28374172291835,-16.27012316897212
23765683.474188,-43.1681843815587,18.45594634656705,13.46081928152469,-12.62649198382095
24007572.47689873,-33.40250542747621,16.38123699878035,13.67544637367595,-9.018153474571362
24251923.44497629,-21.27158382348806,14.97699101114897,13.95662762778683,-5.433489211117866
24498761.43649855,-7.503573612445511,14.41017552679882,14.28677713523251,-1.881796429306112
24748111.76458648,6.450025537726155,14.79718681191374,14.70352381129399,1.66226504426485
25000000,19.04644113677573,16.61273119883549,15.70325685501593,5.421306302927102
