frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg,load_magnitude_ohm,load_phase_deg,external_impedance_magnitude_ohm,external_impedance_phase_deg
3730.20071612138,0.574987027919127,-2.05882375617842,2.13760738707553,-74.396047352803,2.13324160043527,-89.3285208401669,0.328856514824217,9.7743859743931
3768.16699351094,0.57511157011717,-2.03658533267659,2.11623087950158,-74.2308447390917,2.11174628228478,-89.321685582891,0.32907670710797,9.86818844464478
3806.51969466922,0.575237492337061,-2.0145557633073,2.09507352999003,-74.0638041121957,2.09046752274054,-89.3147807283927,0.329299434828354,9.96283635833212
3845.26275264785,0.575364787951224,-1.99273278895447,2.07413321833203,-73.8949036051318,2.06940313967597,-89.3078055674598,0.329524737720053,10.0583360297905
3884.40014052937,0.575493450584794,-1.97111417168766,2.05340784782126,-73.724121060769,2.04855097294871,-89.3007593836354,0.329752656208551,10.154693786707
3923.93587183466,0.575623474111312,-1.94969769453263,2.03289534507161,-73.5514340279184,2.02790888417908,-89.2936414531438,0.329983231421782,10.2519159691228
3963.87400093454,0.575754852648518,-1.92848116124397,2.01259365983827,-73.3768197574002,2.00747475653083,-89.2864510448147,0.330216505201947,10.3500089284027
4004.21862346553,0.575887580554235,-1.90746239607989,1.99250076484187,-73.2002551980887,1.987246494494,-89.2791874200072,0.330452520117496,10.4489790261704
4044.97387674986,0.57602165242234,-1.88663924357915,1.97261465559603,-73.0217169929397,1.96722202367009,-89.2718498325333,0.330691319475282,10.5488326332105
4086.14394021976,0.576157063078819,-1.86600956834,1.95293335023806,-72.8411814750019,1.94739929055931,-89.2644375285795,0.330932947332881,10.6495761283343
4127.73303584606,0.576293807577908,-1.84557125480124,1.93345488936289,-72.6586246634153,1.92777626234996,-89.2569497466289,0.331177448511089,10.751215897211
4169.74542857112,0.576431881198322,-1.82532220702524,1.91417733586033,-72.4740222594012,1.90835092671002,-89.2493857173813,0.331424868606589,10.853758331162
4212.18542674622,0.576571279439553,-1.80526034848307,1.89509877475549,-72.287349642246,1.88912129158076,-89.2417446636734,0.33167525400479,10.9572098259184
4255.05738257341,0.576711998018263,-1.78538362184151,1.87621731305255,-72.0985818652835,1.87008538497244,-89.2340258003974,0.331928651892843,11.0615767803409
4298.36569255176,0.576854032864746,-1.76568998875215,1.85753107958168,-71.90769365188,1.85124125476212,-89.2262283344193,0.332185110272834,11.1668655951017
4342.11479792829,0.576997380119465,-1.7461774296423,1.83903822484931,-71.7146593914257,1.83258696849345,-89.2183514644961,0.332444677975147,11.2730826713266
4386.30918515334,0.577142036129676,-1.72684394350793,1.82073692089163,-71.5194531353386,1.81412061317849,-89.210394381192,0.332707404672009,11.3802344091986
4430.95338634074,0.577287997446109,-1.7076875477085,1.80262536113137,-71.3220485930852,1.79584029510155,-89.2023562667942,0.332973340891216,11.4883272065206
4476.05197973251,0.577435260819739,-1.6887062777636,1.78470176023787,-71.1224191282232,1.777744139625,-89.1942362952267,0.333242538030029,11.5973674572373
4521.60959016836,0.577583823198613,-1.66989818715156,1.76696435399043,-70.9205377544739,1.75983029099699,-89.186033631965,0.333515048369257,11.7073615499153
4567.63088956002,0.577733681724755,-1.6512613471098,1.7494113991449,-70.7163771318284,1.74209691216119,-89.177747433948,0.333790925087514,11.8183158661819
4614.12059737029,0.577884833731142,-1.63279384643705,1.73204117330367,-70.5099095626955,1.72454218456835,-89.1693768494902,0.334070222275664,11.9302367791197
4661.08348109704,0.578037276738736,-1.6144937912974,1.7148519747889,-70.3011069880996,1.70716430798985,-89.1609210181925,0.334352994951434,12.0431306516189
4708.52435676209,0.578191008453591,-1.59635930502605,1.697842122519,-70.0899409839337,1.6899615003331,-89.1523790708519,0.334639299074225,12.1570038346848
4756.44808940515,0.578346026764023,-1.57838852793691,1.6810099558886,-69.8763827572782,1.67293199745872,-89.1437501293709,0.334929191560087,12.2718626657012
4804.85959358264,0.578502329737841,-1.56057961713187,1.66435383465163,-69.6604031427932,1.65607405299969,-89.135033306665,0.335222730296888,12.3877134666476
4853.76383387175,0.578659915619639,-1.54293074631182,1.64787213880789,-69.4419725991935,1.63938593818227,-89.1262277065702,0.335519974159658,12.5045625422712
4903.16582537954,0.578818782828155,-1.52544010558938,1.63156326849289,-69.2210612058163,1.62286594164863,-89.1173324237487,0.335820983026119,12.6224161782123
4953.07063425721,0.578978929953685,-1.5081059013033,1.61542564387103,-68.9976386592929,1.60651236928146,-89.1083465435938,0.336125817792392,12.7412806390825
5003.48337821963,0.57914035575555,-1.4909263558345,1.59945770503212,-68.7716742703345,1.59032354403018,-89.0992691421342,0.336434540388885,12.861162166495
